            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459087.500000000, A.D. 2020-Aug-26 00:00:00.0000,  9.991809833199815E-01,  2.946873983662412E-01,  1.289369103602393E+02,  6.101072643648467E+01,  3.727595728161486E+01,  2.459034180713697E+06,  1.444111900594111E-04,  7.699901588156436E-03,  1.237800215409745E+02,  3.598063452864631E+02,  7.193180031745600E+02,  2.492881610157046E+06,
2459088.500000000, A.D. 2020-Aug-27 00:00:00.0000,  9.991809875101132E-01,  2.946873160071771E-01,  1.289368877742183E+02,  6.101073628181598E+01,  3.727595516404852E+01,  2.459034180716374E+06,  1.444101423775508E-04,  7.844255482276999E-03,  1.242046324281110E+02,  3.598080855249218E+02,  7.193214837338362E+02,  2.492899695776240E+06,
2459089.500000000, A.D. 2020-Aug-28 00:00:00.0000,  9.991809901364428E-01,  2.946872289982104E-01,  1.289368645860498E+02,  6.101074614728851E+01,  3.727595257344610E+01,  2.459034180719157E+06,  1.444095117147099E-04,  7.988630334929801E-03,  1.246177013612900E+02,  3.598091330894556E+02,  7.193235789499129E+02,  2.492910582726730E+06,
2459090.500000000, A.D. 2020-Aug-29 00:00:00.0000,  9.991809911747194E-01,  2.946871372544390E-01,  1.289368407887316E+02,  6.101075603107353E+01,  3.727594950307806E+01,  2.459034180722048E+06,  1.444093045458272E-04,  8.133027761582177E-03,  1.250197461700442E+02,  3.598094772096562E+02,  7.193242672820580E+02,  2.492914159044072E+06,
2459091.500000000, A.D. 2020-Aug-30 00:00:00.0000,  9.991809905957388E-01,  2.946870406895650E-01,  1.289368163754222E+02,  6.101076593123676E+01,  3.727594594569312E+01,  2.459034180725046E+06,  1.444095286577989E-04,  8.277449479122989E-03,  1.254112529562852E+02,  3.598091049459836E+02,  7.193235228512777E+02,  2.492910290241834E+06,
2459092.500000000, A.D. 2020-Aug-31 00:00:00.0000,  9.991809883662301E-01,  2.946869392169321E-01,  1.289367913395410E+02,  6.101077584570739E+01,  3.727594189365060E+01,  2.459034180728151E+06,  1.444101929153540E-04,  8.421897298331073E-03,  1.257926785262740E+02,  3.598080015792717E+02,  7.193213162193264E+02,  2.492898823360854E+06,
2459093.500000000, A.D. 2020-Sep-01 00:00:00.0000,  9.991809844497035E-01,  2.946868327504565E-01,  1.289367656748525E+02,  6.101078577225697E+01,  3.727593733904424E+01,  2.459034180731364E+06,  1.444113070350368E-04,  8.566373116089239E-03,  1.261644526009470E+02,  3.598061509869128E+02,  7.193176151410751E+02,  2.492879590880356E+06,
$$EOE
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
Coordinate system description:
